ArtistName,EditionNumber,TitleofWork,Year,PageNumberofImage,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,HeightofWorkinGardner(cm)*,WidthofWorkinGardner(cm),LengthofText(cm),WidthofText(cm),ExtraTextLength(cm),ExtraTextWidth(cm),AreaofWorkinGardner(cm^2),AreaofText(cm^2),ExtraTextArea(cm^2),TotalAreaText(cm^2),TotalSpace(cm^2),PageArea(cm^2),SpaceRatioPerPage,Book,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A15,12,"Tattooed warrior with war club, Nukahiva, Marques Islands (Oceania)",2005,934,248,French Polynesian,N/A,Native Hawaiian or Other Pacific Islander,N/A,10.7,7.3,10,8.9,,,78.11,89,,89,167.11,657.66,0.2540978621,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A15,13,"Tattooed warrior with war club, Nukahiva, Marques Islands (Oceania)",2009,883,248,French Polynesian,N/A,Native Hawaiian or Other Pacific Islander,N/A,11.8,9.3,25.2,9.3,,,109.74,234.36,0,234.36,344.1,648.93,0.5302575008,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A15,14,"Tattooed warrior with war club, Nukahiva, Marquesas Islands, Polynesia",2013,1055,248,French Polynesian,N/A,Native Hawaiian or Other Pacific Islander,N/A,13.3,10.7,11.3,9.3,16.8,8.2,142.31,105.09,137.76,242.85,385.16,648.93,0.5935308893,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A15,15,"Tattoed warrior with war club, Nukahvia, Marquesas Islands, Polynesia",2016,1115,248,French Polynesian,N/A,Native Hawaiian or Other Pacific Islander,N/A,12.3,9.8,20.7,9.2,13.8,8.7,120.54,190.44,120.06,310.5,431.04,646.7,0.6665223442,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A15,16,"Tattooed warrior with war club, Nukahiva, Marquesas Islands",2020,1125,248,French Polynesian,N/A,Native Hawaiian or Other Pacific Islander,N/A,11.4,9.2,33.8,9.3,,,104.88,314.34,0,314.34,419.22,651.84,0.6431332842,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A16,10,Tiananmen Square,1996,1138,249,N/A,N/A,N/A,N/A,6.6,9,6.6,9,,,59.4,59.4,,59.4,118.8,586.42,0.2025851779,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A17,6,"Tipi lining with pictograph of war scenes, Crow",1975,890,250,N/A,N/A,American Indian or Alaska Native,N/A,6.7,16.2,6,7,,,108.54,42,0,42,150.54,468.05,0.3216323042,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A18,3,Virgin Surrounded by Angels and a Donor,1948,637,251,N/A,N/A,White,N/A,13.9,12.3,12.6,5.9,,,170.97,74.34,,74.34,245.31,367.38,0.6677282378,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A19,6,Yei-bet-chai ceremony,1975,Plate 22-2,252,American,N/A,American Indian or Alaska Native,N/A,19.8,15.5,11.7,7,,,306.9,81.9,0,81.9,388.8,468.05,0.8306804829,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A2,15,"Ancestor figure, male, East Alligator Rivers, Northern Territory",2016,1105,235,N/A,N/A,N/A,N/A,18.7,4.2,2.8,9.2,10.8,4.3,78.54,25.76,46.44,72.2,150.74,646.7,0.2330910778,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A3,12,"Auuenau, from Western Arnhem Land, Australia",2005,937,236,Australian,N/A,N/A,N/A,17.7,4,7,8.9,,,70.8,62.3,0,62.3,133.1,657.66,0.2023842107,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A3,13,"Auuenau, from Western Arnhem Land, Australia",2009,873,236,Australian,N/A,N/A,N/A,17.2,3.7,1.2,9.3,10.8,4.7,63.64,11.16,50.76,61.92,125.56,648.93,0.1934877414,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A3,14,"Auuenau, from Western Arnhem Lands, Australia",2013,1045,236,Australian,N/A,N/A,N/A,16.8,3.7,0.7,9.3,12,4.9,62.16,6.51,58.8,65.31,127.47,648.93,0.196431048,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A3,16,Auuenau (male ancestor figure),2020,1115,236,Australian,N/A,N/A,N/A,17.9,4,1.5,9.3,13,4.6,71.6,13.95,59.8,73.75,145.35,651.84,0.2229841679,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A4,5,Caricature of Delacroix and Ingres jousting in front of the Institut de France,1970,652,237,N/A,N/A,N/A,N/A,7.2,6.6,7,6.9,,,47.52,48.3,,48.3,95.82,471.845,0.2030751624,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A4,6,"Caricature of Delacroix and Ingres jousting in front of the Institut de France. Delacroix: ""Line is color!"" Ingres: ""Color is Utopia. Long live line!"" (After a nineteenth-century print)",1975,678,237,N/A,N/A,N/A,N/A,7.5,7,7,7,,,52.5,49,0,49,101.5,468.05,0.2168571734,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A4,7,"Caricature of Delacroix and Ingres jousting in front of the Institut de France. Delacroix: ""Line is color!"" Ingres: ""Color is Utopia. Long live line!"" (After a nineteenth-century print)",1980,741,237,N/A,N/A,N/A,N/A,7.3,6.9,8,8.4,,,50.37,67.2,0,67.2,117.57,568.48,0.2068146637,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A5,1,Cashmere Textile,1926,Plate 165,238,N/A,N/A,N/A,N/A,6.4,5,5,9.85,,,32,49.25,,49.25,81.25,203.04,0.4001674547,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A
N/A5,2,Cashmere Textile,1936,601,238,N/A,N/A,N/A,N/A,6.5,5,3.5,10.5,,,32.5,36.75,0,36.75,69.25,255.44,0.2711008456,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A
N/A6,12,"Chilkat blacket with stylized animal motifs, Tlingit (Alaskan)",2005,916,239,N/A,N/A,N/A,N/A,10.8,16.2,8.9,8.9,,,174.96,79.21,,79.21,254.17,657.66,0.3864762947,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A6,13,"Chilkat blacket with stylized animal motifs, Tlingit (Alaskan)",2009,866,239,N/A,N/A,N/A,N/A,11.8,17.8,4.8,9.3,,,210.04,44.64,0,44.64,254.68,648.93,0.3924614365,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A6,14,"Chilkat blanket with stylized animal motifs, Canada, Tlingit",2013,1038,239,N/A,N/A,N/A,N/A,12.9,19.4,5.3,9.3,,,250.26,49.29,0,49.29,299.55,648.93,0.4616060284,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A6,15,Chilkat blanket with stylized animal motifs,2016,1098,239,N/A,N/A,N/A,N/A,12.6,19.2,5.4,9.2,,,241.92,49.68,0,49.68,291.6,646.7,0.4509045925,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A6,16,"Chilkat blanket with stylized animal motifs, Canada, Tlingit",2020,1108,239,N/A,N/A,N/A,N/A,10.6,17,5.2,9.3,,,180.2,48.36,0,48.36,228.56,651.84,0.3506381934,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A7,12,Feather cloak ('ahu'ula) from Hawaii,2005,934,240,American,N/A,Native Hawaiian or Other Pacific Islander,N/A,9.8,14.9,9.1,8.9,,,146.02,80.99,,80.99,227.01,657.66,0.3451783596,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A7,13,Feather cloak ('ahu'ula) from Hawaii,2009,884,240,American,N/A,Native Hawaiian or Other Pacific Islander,N/A,8.8,13.5,8.7,9.3,,,118.8,80.91,0,80.91,199.71,648.93,0.3077527622,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A7,14,"Feather cloak, from Hawaii, Polynesia",2013,1058,240,American,N/A,Native Hawaiian or Other Pacific Islander,N/A,10.7,16.4,9.2,9.3,,,175.48,85.56,0,85.56,261.04,648.93,0.4022621854,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A7,15,"Feather-cloak, from Hawaii, Polynesia",2016,1118,240,American,N/A,Native Hawaiian or Other Pacific Islander,N/A,10.2,15.5,9.2,9.2,,,158.1,84.64,0,84.64,242.74,646.7,0.375351786,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A7,16,"Feather cloak of Kamehameha III, from Hawaii Polynesia",2020,1128,240,American,N/A,Native Hawaiian or Other Pacific Islander,N/A,9.6,15.4,9.6,9.3,,,147.84,89.28,0,89.28,237.12,651.84,0.3637702504,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A8,11,"Honoring song at painted tipi, in Julian Scott Ledger, Kiowa (Native American)",2001,959,241,American,N/A,American Indian or Alaska Native,N/A,10.6,18.6,16,9,,,197.16,144,,144,341.16,677.44,0.503601795,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A8,12,"Honoring song at painted tipi, in Julian Scott Ledger, Kiowa (Native American)",2005,918,241,American,N/A,American Indian or Alaska Native,N/A,10.6,18.6,10,8.9,,,197.16,89,,89,286.16,657.66,0.4351184503,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A8,13,"Honoring song at painted tipi, in Julian Scott Ledger, Kiowa (Native American)",2009,868,241,American,N/A,American Indian or Alaska Native,N/A,10.9,19.3,15.3,9.3,,,210.37,142.29,0,142.29,352.66,648.93,0.5434484459,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A8,14,"Honoring song at painted tipi, in Julian Scott Ledger, Kiowa",2013,1040,241,American,N/A,American Indian or Alaska Native,N/A,11,19.4,18,9.3,,,213.4,167.4,0,167.4,380.8,648.93,0.5868121369,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A8,15,"Honoring song at painted tipi, in Julian Scott Ledger, Kiowa",2016,1100,241,American,N/A,American Indian or Alaska Native,N/A,10.8,19.1,18.7,9.2,,,206.28,172.04,0,172.04,378.32,646.7,0.5850007732,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A8,16,"Honoring song at painted tipi, in Julian Scott Ledger, Kiowa",2020,1110,241,American,N/A,American Indian or Alaska Native,N/A,10.8,19.2,18.5,9.3,,,207.36,172.05,0,172.05,379.41,651.84,0.5820600147,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A9,11,"Hunter and kangaroo, from Oenpelli Arnhem Land, Australia",2001,976,242,Australian,N/A,N/A,N/A,8.7,5.5,10.8,9,,,47.85,97.2,,97.2,145.05,677.44,0.2141149032,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,4,Eugène Delacroix,1959,742,252,French,Male,White,Not Hispanic or Latinx,8.4,6.7,5.5,6.1,,,56.28,33.55,0,33.55,89.83,371.3,0.2419337463,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,9,Sarah Bernhardt,1991,910,252,French,Male,White,Not Hispanic or Latinx,10.9,8.3,26.4,8.4,,,90.47,221.76,0,221.76,312.23,616.5,0.5064557989,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,10,Eugène Delacroix,1996,961,252,French,Male,White,Not Hispanic or Latinx,11.6,8.8,12.7,9,,,102.08,114.3,0,114.3,216.38,586.42,0.3689846867,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,11,Eugène Delacroix,2001,887,252,French,Male,White,Not Hispanic or Latinx,11.7,8.8,17,9,,,102.96,153,0,153,255.96,677.44,0.3778341993,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,12,Eugène Delacroix,2005,849,252,French,Male,White,Not Hispanic or Latinx,11.1,8.8,17,8.9,,,97.68,151.3,0,151.3,248.98,657.66,0.378584679,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,13,Eugène Delacroix,2009,776,252,French,Male,White,Not Hispanic or Latinx,22.3,16.7,,9.3,,,372.41,0,0,0,372.41,648.93,0.5738831615,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,14,Eugène Delacroix,2013,794,252,French,Male,White,Not Hispanic or Latinx,12.4,9.3,20.4,9.3,,,115.32,189.72,0,189.72,305.04,648.93,0.4700661088,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,15,Eugène Delacroix,2016,836,252,French,Male,White,Not Hispanic or Latinx,12.2,9.2,12.7,9.2,,,112.24,116.84,0,116.84,229.08,646.7,0.3542291634,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nadar,16,Eugène Delacroix,2020,844,252,French,Male,White,Not Hispanic or Latinx,11.2,9.2,12,9.3,,,103.04,111.6,0,111.6,214.64,651.84,0.3292832597,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil Welliver,8,Deep Pool,1986,959,253,American,Male,White,Not Hispanic or Latinx,9.7,9.6,6,8.4,,,93.12,50.4,0,50.4,143.52,578.76,0.2479784367,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil Welliver,9,Deep Pool,1991,1074,253,American,Male,White,Not Hispanic or Latinx,8.4,8.4,9.5,8.4,,,70.56,79.8,0,79.8,150.36,616.5,0.243892944,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas de Stael,9,Musicians,1991,1035,254,French,Male,White,Not Hispanic or Latinx,12.2,8.3,9.5,8.4,,,101.26,79.8,0,79.8,181.06,616.5,0.2936901865,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas de Stael,10,Musicians,1996,1100,254,French,Male,White,Not Hispanic or Latinx,12.9,8.8,7.4,9,,,113.52,66.6,0,66.6,180.12,586.42,0.3071518707,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,2,Blue Vase with Flowers,1936,721,256,French,Male,White,Not Hispanic or Latinx,8.6,4.5,3.4,10.5,,,38.7,35.7,0,35.7,74.4,255.44,0.2912621359,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,7,The Cyclops,1980,792,256,French,Male,White,Not Hispanic or Latinx,15.9,12.8,10.5,8.4,,,203.52,88.2,0,88.2,291.72,568.48,0.5131578947,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,8,The Cyclops,1986,873,256,French,Male,White,Not Hispanic or Latinx,15.8,13,11,8.4,,,205.4,92.4,0,92.4,297.8,578.76,0.5145483447,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,9,The Cyclops,1991,942,256,French,Male,White,Not Hispanic or Latinx,10.5,8.4,12.4,8.4,,,88.2,104.16,0,104.16,192.36,616.5,0.3120194647,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,10,The Cyclops,1996,1006,256,French,Male,White,Not Hispanic or Latinx,11.3,8.8,11,9,,,99.44,99,0,99,198.44,586.42,0.3383922786,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,11,The Cyclops,2001,926,256,French,Male,White,Not Hispanic or Latinx,11.4,8.8,7.5,9,,,100.32,67.5,0,67.5,167.82,677.44,0.2477267359,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,12,The Cyclops,2005,888,256,French,Male,White,Not Hispanic or Latinx,11.4,8.8,7,8.9,,,100.32,62.3,0,62.3,162.62,657.66,0.2472706262,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,13,The Cyclops,2009,840,256,French,Male,White,Not Hispanic or Latinx,12,9.4,6.6,9.3,,,112.8,61.38,0,61.38,174.18,648.93,0.2684110767,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,14,The Cyclops,2013,821,256,French,Male,White,Not Hispanic or Latinx,11.9,9.3,7,9.3,,,110.67,65.1,0,65.1,175.77,648.93,0.2708612639,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,15,The Cyclops,2016,864,256,French,Male,White,Not Hispanic or Latinx,11.9,9.2,8.3,9.2,,,109.48,76.36,0,76.36,185.84,646.7,0.2873666306,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odilon Redon,16,The Cyclops,2020,872,256,French,Male,White,Not Hispanic or Latinx,11.8,9.2,8.4,9.3,,,108.56,78.12,0,78.12,186.68,651.84,0.286389298,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oscar Gustave Rejlander,4,The Two Paths of Life,1959,744,255,Swedish,Male,White,Not Hispanic or Latinx,6.8,13.8,5.5,6.1,,,93.84,33.55,0,33.55,127.39,371.3,0.3430918395,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oskar Kokoschka,6,The Bride of the Wind,1975,Plate 17-5,257,Austrian,Male,White,Not Hispanic or Latinx,13.3,16.1,16.5,7,,,214.13,115.5,0,115.5,329.63,468.05,0.7042623651,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oskar Kokoschka,7,The Bride of the Wind,1980,814,257,Austrian,Male,White,Not Hispanic or Latinx,13.1,16,14.3,8.4,,,209.6,120.12,0,120.12,329.72,568.48,0.5800028145,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oskar Kokoschka,8,The Bride of the Wind,1986,895,257,Austrian,Male,White,Not Hispanic or Latinx,13.2,16,14.5,8.4,,,211.2,121.8,0,121.8,333,578.76,0.5753680282,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oskar Kokoschka,10,The Bride of the Wind,1996,1038,257,Austrian,Male,White,Not Hispanic or Latinx,11.2,13.6,6.5,9,,,152.32,58.5,0,58.5,210.82,586.42,0.3595034276,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto Dix,11,Der Krieg (The War),2001,1035,258,German,Male,White,Not Hispanic or Latinx,12.4,18.6,21.2,9,,,230.64,190.8,0,190.8,421.44,677.44,0.6221067548,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto Dix,12,Der Krieg (The War),2005,994,258,German,Male,White,Not Hispanic or Latinx,12.3,18.6,19.7,8.9,,,228.78,175.33,0,175.33,404.11,657.66,0.6144664416,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto Dix,13,Der Krieg (The War),2009,942,258,German,Male,White,Not Hispanic or Latinx,12.7,19.3,17.3,9.3,,,245.11,160.89,0,160.89,406,648.93,0.625645293,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto Dix,14,Der Krieg (The War),2013,874,258,German,Male,White,Not Hispanic or Latinx,12,18.3,17.6,9.3,,,219.6,163.68,0,163.68,383.28,648.93,0.5906338126,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto Dix,15,Der Krieg (The War),2016,920,258,German,Male,White,Not Hispanic or Latinx,12.6,19.2,17.9,9.2,,,241.92,164.68,0,164.68,406.6,646.7,0.6287304778,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Otto Dix,16,Der Krieg (The War),2020,914,258,German,Male,White,Not Hispanic or Latinx,12.7,19.2,18.4,9.3,,,243.84,171.12,0,171.12,414.96,651.84,0.6365979381,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,1,Woman with a Mandolin,1926,Plate 174,259,Spanish,Male,White,Hispanic or Latinx,7.2,5,9.5,9.85,,,36,93.575,0,93.575,129.575,203.04,0.6381747439,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,2,La Table,1936,724,259,Spanish,Male,White,Hispanic or Latinx,7.6,4.5,8,10.5,,,34.2,84,0,84,118.2,255.44,0.462730974,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,2,Abstract,1936,724,259,Spanish,Male,White,Hispanic or Latinx,7.6,5.7,1.5,10.5,,,43.32,15.75,0,15.75,59.07,255.44,0.2312480426,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,2,Mme. Picasso,1936,725,259,Spanish,Male,White,Hispanic or Latinx,6.8,4.8,2,10.5,,,32.64,21,0,21,53.64,255.44,0.2099906044,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,3,La Table,1948,732,259,Spanish,Male,White,Hispanic or Latinx,10.1,5.8,26.5,5.9,,,58.58,156.35,0,156.35,214.93,367.38,0.5850345691,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,3,"Still Life: ""Vive la...""",1948,733,259,Spanish,Male,White,Hispanic or Latinx,10,12.4,23,5.9,,,124,135.7,0,135.7,259.7,367.38,0.7068974903,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,4,Portrait of Gertrude Stein,1959,702,259,Spanish,Male,White,Hispanic or Latinx,8.1,6.7,31.5,6.1,,,54.27,192.15,0,192.15,246.42,371.3,0.6636681928,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,4,Accordionist,1959,703,259,Spanish,Male,White,Hispanic or Latinx,9.8,6.7,21,6.1,,,65.66,128.1,0,128.1,193.76,371.3,0.5218421761,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,4,Three Musicians,1959,704,259,Spanish,Male,White,Hispanic or Latinx,7,6.7,12,6.1,,,46.9,73.2,0,73.2,120.1,371.3,0.3234581201,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,4,Guernica,1959,706,259,Spanish,Male,White,Hispanic or Latinx,12.5,28,17.5,6.1,,,350,106.75,0,106.75,456.75,371.3,1.230137355,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,5,Three Musicians,1970,Plate 17-6,259,Spanish,Male,White,Hispanic or Latinx,14.7,16.1,15,6.9,,,236.67,103.5,0,103.5,340.17,471.845,0.7209359006,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,5,Portrait of Gertrude Stein,1970,698,259,Spanish,Male,White,Hispanic or Latinx,11,8.8,12,6.9,,,96.8,82.8,0,82.8,179.6,471.845,0.3806334707,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,5,Les Demoiselles d'Avignon,1970,699,259,Spanish,Male,White,Hispanic or Latinx,11,10.6,12.6,6.9,,,116.6,86.94,0,86.94,203.54,471.845,0.4313704712,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,5,Accordionist,1970,700,259,Spanish,Male,White,Hispanic or Latinx,10,7.1,6.7,6.9,,,71,46.23,0,46.23,117.23,471.845,0.2484502326,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,5,Guernica,1970,701,259,Spanish,Male,White,Hispanic or Latinx,7.3,16.1,15,6.9,,,117.53,103.5,0,103.5,221.03,471.845,0.4684377285,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,6,Portrait of Gertrude Stein,1975,728,259,Spanish,Male,White,Hispanic or Latinx,11,8.8,9,7,,,96.8,63,0,63,159.8,468.05,0.3414165153,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,6,Les Demoiselles d'Avignon,1975,729,259,Spanish,Male,White,Hispanic or Latinx,11,10.7,9.5,7,,,117.7,66.5,0,66.5,184.2,468.05,0.3935476979,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,6,Accordionist,1975,730,259,Spanish,Male,White,Hispanic or Latinx,10,7,7,7,,,70,49,0,49,119,468.05,0.2542463412,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,6,Still-life with Chair-caning,1975,731,259,Spanish,Male,White,Hispanic or Latinx,6.8,8.5,12.5,7,,,57.8,87.5,0,87.5,145.3,468.05,0.3104369191,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,6,Three Musicians,1975,Plate 17-8,259,Spanish,Male,White,Hispanic or Latinx,14.6,16.1,15,7,,,235.06,105,0,105,340.06,468.05,0.7265463092,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,6,Guernica,1975,732,259,Spanish,Male,White,Hispanic or Latinx,7.4,16.2,15,7,,,119.88,105,0,105,224.88,468.05,0.4804614892,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,7,Portrait of Gertrude Stein,1980,817,259,Spanish,Male,White,Hispanic or Latinx,11,8.7,10,8.4,,,95.7,84,0,84,179.7,568.48,0.3161061075,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,7,Les Demoiselles d'Avignon,1980,818,259,Spanish,Male,White,Hispanic or Latinx,11,10.6,11.2,8.4,,,116.6,94.08,0,94.08,210.68,568.48,0.3706023079,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,7,Accordionist,1980,818,259,Spanish,Male,White,Hispanic or Latinx,10.9,7.8,5.9,8.4,,,85.02,49.56,0,49.56,134.58,568.48,0.2367365607,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,7,Still Life with Chair-caning,1980,819,259,Spanish,Male,White,Hispanic or Latinx,6.8,8.5,10,8.4,,,57.8,84,0,84,141.8,568.48,0.2494370954,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,7,Three Musicians,1980,820,259,Spanish,Male,White,Hispanic or Latinx,14.5,15.9,12.5,8.4,,,230.55,105,0,105,335.55,568.48,0.5902582325,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,7,Guernica,1980,821,259,Spanish,Male,White,Hispanic or Latinx,8,17.6,13,8.4,,,140.8,109.2,0,109.2,250,568.48,0.4397692091,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,8,Portrait of Gertrude Stein,1986,899,259,Spanish,Male,White,Hispanic or Latinx,11,8.7,22,8.4,,,95.7,184.8,0,184.8,280.5,578.76,0.4846568526,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,8,Les Demoiselles d'Avignon,1986,900,259,Spanish,Male,White,Hispanic or Latinx,11,10.7,13,8.4,,,117.7,109.2,0,109.2,226.9,578.76,0.3920450619,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,8,Accordionist,1986,900,259,Spanish,Male,White,Hispanic or Latinx,11,7.8,6,8.4,,,85.8,50.4,0,50.4,136.2,578.76,0.235330707,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,8,Still Life with Chair-Caning,1986,902,259,Spanish,Male,White,Hispanic or Latinx,6.8,8.5,14.5,8.4,,,57.8,121.8,0,121.8,179.6,578.76,0.3103186122,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,8,Three Musicians,1986,902,259,Spanish,Male,White,Hispanic or Latinx,14.5,16,9,8.4,,,232,75.6,0,75.6,307.6,578.76,0.5314810975,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,8,Guernica,1986,903,259,Spanish,Male,White,Hispanic or Latinx,8,17.7,13.5,8.4,,,141.6,113.4,0,113.4,255,578.76,0.4405971387,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Picasso,9,Les Demoiselles d'Avignon,1991,960,259,Spanish,Male,White,Hispanic or Latinx,10.5,10.1,31.5,8.4,,,106.05,264.6,0,264.6,370.65,616.5,0.601216545,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
